"","year","FIPS","state","killed_males","killed_females","killed_race_A","killed_race_B","killed_race_H","killed_race_N","killed_race_O","killed_race_W","killed_race_NA","killed_armed_blank","killed_armed_undetermined","killed_armed_yes","killed_armed_no","killed_signs_of_mental_illness_yes","killed_signs_of_mental_illness_no","killed_threat_level_attack","killed_threat_level_other","killed_threat_level_undetermined","killed_flee_blank","killed_flee_car","killed_flee_foot","killed_flee_other","killed_flee_no","body_camera_yes","body_camera_no","shootings_total"
"2663","2020","22073","LA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2664","2020","23001","ME",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
"2665","2020","23017","ME",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2666","2020","23019","ME",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2667","2020","24005","MD",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
"2668","2020","24017","MD",1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2669","2020","24027","MD",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"2670","2020","24031","MD",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,2,0,2
"2671","2020","24033","MD",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"2672","2020","24037","MD",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"2673","2020","24045","MD",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"2674","2020","24510","MD",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,1,1,2
"2675","2020","25009","MA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2676","2020","25021","MA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"2677","2020","25027","MA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2678","2020","26025","MI",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,2,2
"2679","2020","26045","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
"2680","2020","26065","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
"2681","2020","26145","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2682","2020","26163","MI",4,0,0,2,0,0,0,0,2,0,0,4,0,1,3,4,0,0,0,0,0,1,3,2,2,4
"2683","2020","27019","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"2684","2020","27021","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2685","2020","27037","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"2686","2020","27103","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
"2687","2020","28047","MS",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2688","2020","28049","MS",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"2689","2020","28059","MS",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"2690","2020","28071","MS",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2691","2020","28075","MS",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2692","2020","28087","MS",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2693","2020","29013","MO",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2694","2020","29047","MO",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,2,2
"2695","2020","29051","MO",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"2696","2020","29055","MO",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2697","2020","29095","MO",8,0,0,2,0,0,0,2,4,0,1,6,1,1,7,4,2,2,1,1,3,1,2,0,8,8
"2698","2020","29097","MO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2699","2020","29117","MO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
"2700","2020","29159","MO",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
"2701","2020","29183","MO",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2702","2020","29187","MO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2703","2020","29189","MO",2,0,0,1,0,0,0,0,1,0,0,2,0,0,2,2,0,0,0,0,0,1,1,0,2,2
"2704","2020","29221","MO",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"2705","2020","30027","MT",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2706","2020","30029","MT",2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,2,2
"2707","2020","30039","MT",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2708","2020","30063","MT",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2709","2020","30111","MT",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2710","2020","31041","NE",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"2711","2020","31079","NE",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"2712","2020","31177","NE",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2713","2020","32003","NV",15,0,0,2,2,0,0,6,5,0,0,14,1,6,9,13,2,0,0,4,1,1,9,6,9,15
"2714","2020","32007","NV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
"2715","2020","32019","NV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2716","2020","32023","NV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"2717","2020","32027","NV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2718","2020","32031","NV",3,0,0,1,1,0,0,1,0,0,1,2,0,1,2,0,2,1,0,1,0,0,2,0,3,3
"2719","2020","33011","NH",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2720","2020","34001","NJ",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
"2721","2020","34005","NJ",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1
"2722","2020","34025","NJ",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
"2723","2020","34027","NJ",2,0,0,0,0,0,0,0,2,0,0,2,0,1,1,1,1,0,0,1,0,0,1,0,2,2
"2724","2020","34031","NJ",3,0,0,1,0,0,0,1,1,0,0,3,0,1,2,2,0,1,1,1,0,0,1,0,3,3
"2725","2020","35001","NM",5,0,0,0,3,0,0,1,1,0,0,5,0,1,4,3,2,0,2,0,1,0,2,0,5,5
"2726","2020","35013","NM",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"2727","2020","35029","NM",2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,1,0,0,2,2
"2728","2020","35045","NM",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"2729","2020","35055","NM",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2730","2020","36025","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"2731","2020","36047","NY",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
"2732","2020","36051","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2733","2020","36061","NY",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
"2734","2020","36067","NY",2,0,0,1,0,0,0,0,1,0,0,2,0,1,1,1,1,0,0,0,0,0,2,1,1,2
"2735","2020","36071","NY",2,0,0,1,0,0,0,1,0,0,0,2,0,1,1,1,1,0,1,0,0,0,1,1,1,2
"2736","2020","36081","NY",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2737","2020","36093","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"2738","2020","36103","NY",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2739","2020","36117","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"2740","2020","36119","NY",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"2741","2020","37001","NC",2,0,0,1,0,0,0,1,0,0,0,1,1,0,2,2,0,0,0,1,1,0,0,0,2,2
"2742","2020","37007","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2743","2020","37009","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2744","2020","37021","NC",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,0,1,0,0,1,1,1,2
"2745","2020","37027","NC",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"2746","2020","37035","NC",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2747","2020","37051","NC",3,0,0,1,0,0,0,1,1,0,0,3,0,1,2,1,2,0,2,0,0,0,1,0,3,3
"2748","2020","37057","NC",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
"2749","2020","37059","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"2750","2020","37061","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2751","2020","37067","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2752","2020","37071","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2753","2020","37081","NC",2,0,0,0,0,0,0,1,1,0,0,2,0,0,2,2,0,0,1,0,0,0,1,0,2,2
"2754","2020","37087","NC",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2755","2020","37089","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2756","2020","37097","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1
"2757","2020","37103","NC",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
"2758","2020","37121","NC",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1
"2759","2020","37125","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
"2760","2020","37133","NC",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2761","2020","37145","NC",2,0,0,2,0,0,0,0,0,0,0,2,0,1,1,1,1,0,1,0,0,0,1,0,2,2
"2762","2020","37151","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2763","2020","37171","NC",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2764","2020","37183","NC",2,0,0,2,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,2,0,0,1,1,2
"2765","2020","38015","ND",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"2766","2020","38079","ND",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
"2767","2020","38089","ND",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2768","2020","39009","OH",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2769","2020","39013","OH",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"2770","2020","39017","OH",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2771","2020","39025","OH",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"2772","2020","39035","OH",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2773","2020","39049","OH",3,0,0,3,0,0,0,0,0,0,0,3,0,0,3,2,1,0,0,0,1,0,2,0,3,3
"2774","2020","39095","OH",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2775","2020","39103","OH",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"2776","2020","39113","OH",2,1,0,0,0,0,0,2,1,0,0,3,0,1,2,3,0,0,0,2,0,0,1,0,3,3
"2777","2020","39155","OH",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"2778","2020","40017","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2779","2020","40021","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2780","2020","40027","OK",2,0,0,0,0,0,0,2,0,0,1,1,0,0,2,1,1,0,0,1,0,0,1,1,1,2
"2781","2020","40035","OK",1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"2782","2020","40037","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"2783","2020","40041","OK",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"2784","2020","40077","OK",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2785","2020","40079","OK",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2786","2020","40101","OK",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"2787","2020","40109","OK",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,1,1,2
"2788","2020","40123","OK",2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,2,0,0,0,0,1,0,1,0,2,2
"2789","2020","40131","OK",2,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2,0,0,0,1,1,0,0,0,2,2
"2790","2020","40143","OK",3,0,0,0,0,0,0,3,0,0,0,3,0,1,2,2,1,0,0,0,1,0,2,0,3,3
"2791","2020","41005","OR",2,0,0,0,0,0,0,0,2,0,0,2,0,1,1,2,0,0,1,0,0,0,1,0,2,2
"2792","2020","41029","OR",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
"2793","2020","41035","OR",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2794","2020","41039","OR",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2795","2020","41041","OR",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2796","2020","41047","OR",2,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,2,0,1,0,0,0,1,1,1,2
"2797","2020","41051","OR",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
"2798","2020","41067","OR",2,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,1,0,0,0,0,0,2,1,1,2
"2799","2020","42003","PA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2800","2020","42071","PA",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
"2801","2020","42075","PA",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2802","2020","42079","PA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2803","2020","42089","PA",2,0,0,0,0,0,0,0,2,0,0,2,0,1,1,1,1,0,0,0,0,0,2,0,2,2
"2804","2020","42091","PA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2805","2020","42101","PA",3,0,0,1,0,0,0,1,1,0,0,2,1,1,2,1,2,0,0,0,0,0,3,0,3,3
"2806","2020","42113","PA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"2807","2020","42129","PA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"2808","2020","45003","SC",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"2809","2020","45007","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"2810","2020","45015","SC",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2811","2020","45019","SC",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2812","2020","45041","SC",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2813","2020","45045","SC",2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,2,2
"2814","2020","45047","SC",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2815","2020","45051","SC",2,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,1,0,1,0,0,0,1,0,2,2
"2816","2020","45071","SC",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2817","2020","45079","SC",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
"2818","2020","45085","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2819","2020","46103","SD",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2820","2020","47001","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2821","2020","47035","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"2822","2020","47041","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
"2823","2020","47047","TN",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2824","2020","47049","TN",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"2825","2020","47051","TN",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,1,1,0,0,0,2,2
"2826","2020","47059","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2827","2020","47063","TN",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2828","2020","47065","TN",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"2829","2020","47073","TN",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
"2830","2020","47093","TN",2,0,0,1,1,0,0,0,0,0,0,2,0,0,2,1,1,0,0,1,0,0,1,0,2,2
"2831","2020","47107","TN",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2832","2020","47119","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"2833","2020","47145","TN",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"2834","2020","47149","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"2835","2020","47157","TN",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2836","2020","47179","TN",2,0,0,0,0,0,0,0,2,0,0,2,0,1,1,2,0,0,1,0,0,0,1,0,2,2
"2837","2020","48029","TX",9,0,0,3,5,0,0,1,0,0,0,9,0,1,8,7,2,0,2,0,0,0,7,1,8,9
"2838","2020","48061","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2839","2020","48085","TX",0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2840","2020","48113","TX",2,0,1,0,0,0,0,1,0,0,0,2,0,0,2,2,0,0,1,0,0,0,1,0,2,2
"2841","2020","48121","TX",3,0,0,2,0,0,0,0,1,0,0,3,0,2,1,2,1,0,1,0,0,0,2,1,2,3
"2842","2020","48141","TX",3,0,0,0,2,0,0,0,1,0,0,3,0,1,2,3,0,0,0,1,1,0,1,0,3,3
"2843","2020","48167","TX",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2844","2020","48181","TX",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,2,2
"2845","2020","48201","TX",13,0,0,4,4,0,0,1,4,0,0,12,1,8,5,9,4,0,1,0,4,0,8,2,11,13
"2846","2020","48209","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"2847","2020","48215","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2848","2020","48225","TX",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"2849","2020","48259","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2850","2020","48275","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2851","2020","48277","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
"2852","2020","48287","TX",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2853","2020","48303","TX",2,0,0,1,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,1,0,0,0,2,2
"2854","2020","48309","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"2855","2020","48321","TX",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"2856","2020","48329","TX",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
"2857","2020","48355","TX",2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"2858","2020","48375","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2859","2020","48391","TX",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2860","2020","48441","TX",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"2861","2020","48451","TX",3,0,0,0,1,0,0,2,0,0,0,3,0,1,2,3,0,0,0,0,0,2,1,0,3,3
"2862","2020","48453","TX",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
"2863","2020","48491","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2864","2020","48493","TX",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1
"2865","2020","49011","UT",2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,2,0,0,0,1,0,0,1,0,2,2
"2866","2020","49035","UT",9,0,0,1,1,0,0,6,1,0,0,9,0,2,7,2,6,1,0,0,4,1,4,3,6,9
"2867","2020","49057","UT",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2868","2020","51023","VA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"2869","2020","51087","VA",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"2870","2020","51117","VA",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,1,1,0,0,0,0,2,2
"2871","2020","51159","VA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"2872","2020","51165","VA",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"2873","2020","51570","VA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
